Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,col_CL
Juan Soto NYN,L,0.008734071,-0.047780763,0.404139021,0.146708794,-0.051362823,0,9.683004504,0.089529328,0.207599877,0.207803476,0.089617132,0.421609079,1.000980729,
Shohei Ohtani LAN,L,0.025830491,0,0.368258398,0.150346253,-0.116661499,0,9.683005091,0.079607266,0.197676444,0.192764295,0.07762907,0.398712734,0.975150558,
Yordan Alvarez HOU,L,-0.004705604,-0.019991383,0.350953678,0.146333373,-0.098333136,0,9.682992571,0.07794709,0.196014934,0.198477653,0.078926412,0.411920123,1.012563938,
Aaron Judge NYA,R,-0.003100189,-0.001344793,0.347060491,0.145907372,-0.052172023,0,9.68299448,0.077304857,0.195374822,0.193777097,0.076672678,0.402691739,0.991822259,
Nick Kurtz OAK,L,0.007864787,-0.006913119,0.289160267,0.147312099,-0.085229762,0,9.682983325,0.063793785,0.181862838,0.182201227,0.063912485,0.389955236,1.001860684,
Vladimir Guerrero Jr. TOR,R,-0.005559377,-0.009312429,0.260825489,0.144207096,-0.08471126,0,9.682992577,0.058782766,0.176852162,0.174537602,0.058013444,0.377995367,0.986912459,
Ronald Acuna Jr. ATL,R,0.029131753,-0.024738536,0.259380742,0.149421169,-0.055734105,0,9.683003151,0.056416663,0.174485781,0.168555252,0.054499139,0.367151951,0.966011395,
Bryce Harper PHI,L,0.00606087,0.005416204,0.239543478,0.14373913,-0.084036957,0,9.683007184,0.054162363,0.172231791,0.171982982,0.054084119,0.376723991,0.998555384,
Kyle Tucker LAN,L,0.022746529,-0.014253231,0.239241264,0.146517472,-0.05,0,9.683008013,0.053066894,0.171135491,0.166577991,0.051653672,0.365897213,0.97336905,
Corey Seager TEX,L,-0.006363075,-0.0201675,0.22795261,0.144674812,0.035594224,0,9.68301538,0.051209757,0.169279702,0.165007461,0.049917338,0.364174097,0.97476224,
Corbin Carroll ARI,L,0.056957235,0.018151984,0.227453595,0.145133832,-0.048519126,0,9.682994486,0.050935932,0.169005603,0.16478189,0.049662964,0.363933603,0.975008447,
Gunnar Henderson BAL,L,0.035899699,-0.011429376,0.22440834,0.148290759,0.05,0,9.682999735,0.049182787,0.167252352,0.161862541,0.047597842,0.359127525,0.967774384,
Kyle Schwarber PHI,L,-0.004162349,-0.063043478,0.219905009,0.147236615,-0.115308722,0,9.683018774,0.048542906,0.166611872,0.166311822,0.048455485,0.369622151,0.998199112,
Rafael Devers SFN,L,-0.005699471,0.021500682,0.21768254,0.146074074,-0.090814815,0,9.682988854,0.048431259,0.166499373,0.159880787,0.046506047,0.355436972,0.96024858,
Fernando Tatis Jr. SDN,R,0.026186476,0.023991849,0.199412012,0.144330113,-0.051389122,0,9.683006818,0.044902471,0.162972423,0.159059245,0.043824305,0.356987391,0.975988711,
Freddie Freeman LAN,L,0.001111417,-0.004742019,0.195337739,0.141400514,-0.083692181,0,9.682992805,0.044897561,0.162967768,0.163347439,0.04500216,0.36661513,1.002329733,
Matt Olson ATL,L,-0.006708635,0.01165085,0.196551724,0.143202105,-0.083335526,0,9.682984421,0.044609953,0.162678441,0.165717775,0.045443405,0.37223189,1.018683078,
Ketel Marte ARI,B,0.00213138,-0.010635651,0.194622363,0.147382228,0.000549787,0,9.683001862,0.042918692,0.160987276,0.158690438,0.042306362,0.358121655,0.9857328,
James Wood WAS,L,0.015321231,-0.014932842,0.192429509,0.146710442,-0.084059482,0,9.6830001,0.042627313,0.160698069,0.162050368,0.042986029,0.365998229,1.008415152,
Bobby Witt Jr. KCA,R,0.039167517,0.042663573,0.177930394,0.147174014,0.049998144,0,9.683006024,0.03929376,0.157363596,0.153774828,0.038397643,0.350619312,0.977194419,
Riley Greene DET,L,0.005057437,0.011535976,0.168863362,0.141082225,-0.052867795,0,9.683004554,0.03889922,0.156968728,0.155940513,0.038644413,0.355965891,0.993449557,
Julio Rodriguez SEA,R,0.025601697,0.039509863,0.170674689,0.144555139,0.01530578,0,9.683010067,0.038373507,0.156441402,0.152215759,0.037337,0.347998263,0.972988973,
Vinnie Pasquantino KCA,L,-0.008636081,-0.002948284,0.167709196,0.143268434,-0.088091342,0,9.682995879,0.038046111,0.156114981,0.151869808,0.037011538,0.347538361,0.972807397,
Roman Anthony BOS,L,0.014354044,0.00076468,0.171686095,0.149717582,-0.06110804,0,9.683004921,0.037270148,0.155339244,0.150582751,0.036128935,0.345380388,0.969379966,
Junior Caminero TBA,R,0.005382976,-0.006750642,0.163418965,0.142583166,0.01245531,0,9.682987792,0.037249201,0.155319236,0.154544479,0.037063396,0.354485902,0.995011837,
Michael Busch CHN,L,-0.001895927,0.005783341,0.160961826,0.145286842,-0.083721476,0,9.68300858,0.03600637,0.154077207,0.150050718,0.035065418,0.345451101,0.97386707,
Josh Naylor SEA,L,0.003346758,0.011058224,0.153335399,0.139673689,-0.085577241,0,9.683018676,0.035678603,0.153750296,0.15078143,0.034989661,0.347472317,0.98069034,
Ben Rice NYA,L,0.00216747,0.000572687,0.152710843,0.140096386,-0.065508434,-0.013386555,9.682988175,0.035425664,0.153494439,0.156868965,0.036204485,0.36177951,1.021984678,
Cal Raleigh SEA,B,-0.000873529,0.008689904,0.156784314,0.144931373,0.046508824,0.090979567,9.682994088,0.035159694,0.153230045,0.149346233,0.034268527,0.344703832,0.97465372,
Jackson Merrill SDN,L,0.016329363,0.027134625,0.147011911,0.141926463,0.015184878,0,9.682996859,0.033664682,0.151732986,0.145561909,0.032295518,0.337502623,0.959329364,
Tyler Soderstrom OAK,L,0.002558726,0.00446889,0.144425347,0.141377335,-0.052777587,0,9.683016127,0.033201306,0.15127088,0.14959712,0.032833945,0.347348707,0.988935348,
Nolan Schanuel LAA,L,-0.002055344,-0.004552176,0.148880439,0.1460921,-0.083336502,0,9.683004319,0.033121864,0.151191345,0.149305703,0.032708771,0.346757659,0.987528113,
Alec Burleson SLN,L,-0.001374001,0.002463054,0.142404501,0.142305794,-0.081007798,0,9.683022237,0.032523298,0.150591866,0.15226039,0.032883649,0.354276287,1.011079776,
Yandy Diaz TBA,R,-0.009508952,-0.014019483,0.146508219,0.147796042,-0.108423202,0,9.683023687,0.032218059,0.15028724,0.149851866,0.032124725,0.349001027,0.997103058,
Jonathan Aranda TBA,L,-0.008450641,0.007434996,0.13935304,0.142097044,-0.090229782,0,9.683020679,0.031872045,0.149941221,0.149132711,0.031700185,0.34769898,0.99460782,
Pete Alonso BAL,R,-0.009298009,-0.022999232,0.138176748,0.142561785,-0.087455525,0,9.682985535,0.03150032,0.149570071,0.147705353,0.0311076,0.344771406,0.987532814,
Jose Ramirez CLE,B,0.03343721,-0.002627687,0.139221959,0.14379321,0.004295738,0,9.683014939,0.031467854,0.149537611,0.148989284,0.031352467,0.347803972,0.996333181,
Brendan Donovan SEA,L,0.005030532,-0.008626624,0.139802376,0.147485289,0.011666482,0,9.68300702,0.030807598,0.148878111,0.149199748,0.030874155,0.349016391,1.002160404,
Drake Baldwin ATL,L,0.001282906,-0.03693352,0.135463846,0.143177377,-0.001587539,-0.020429141,9.682996749,0.030749617,0.148818855,0.149822365,0.030956966,0.35053891,1.006743167,
Ivan Herrera SLN,R,0.012405672,-0.038461538,0.132957711,0.144618891,-0.085624209,0.000641667,9.682997021,0.029879771,0.147950536,0.148288169,0.029947959,0.34790313,1.002282065,
William Contreras MIL,R,-0.00557752,-0.012973438,0.130190437,0.143893604,0.051657007,0.003660517,9.683006431,0.029404578,0.147474047,0.147108876,0.029331768,0.345661958,0.997523831,
Elly De La Cruz CIN,B,0.047021494,0.010847983,0.129058342,0.143633572,0.048265097,0,9.683003413,0.029203362,0.147274438,0.148159147,0.029378793,0.34835213,1.006007214,
Christian Yelich MIL,L,0.021450372,-0.031268012,0.126570916,0.141215696,-0.104808925,0,9.683011021,0.029131063,0.147198936,0.146331178,0.028959331,0.344138228,0.994104865,
Spencer Horwitz PIT,L,-0.001467004,0.009118813,0.120979612,0.136650983,-0.085211726,0,9.683027149,0.028772779,0.146842173,0.146306179,0.028667755,0.344473022,0.996349869,
Max Muncy LAN,L,-0.001928705,-0.025996264,0.116827522,0.133219178,0.013589664,0,9.683011986,0.028502291,0.146571276,0.14999889,0.029168826,0.353477285,1.023385307,
Kevin McGonigle DET,L,0.01478033,0,0.13242636,0.151085871,0.04826635,0,9.683002083,0.028487031,0.146556511,0.149547622,0.02906843,0.352428953,1.020409268,
Mookie Betts LAN,R,0.005678617,-0.013551003,0.127166026,0.145550576,0.049998933,0,9.682998742,0.028395261,0.146465032,0.146100327,0.028324555,0.344407269,0.997509953,
Munetaka Murakami CHA,L,0.005192199,0,0.117778406,0.14025815,-0.0809544,0,9.682982857,0.027290981,0.145361966,0.147624277,0.027715718,0.349248153,1.015563289,
Brandon Nimmo TEX,L,0.008725441,0.002730834,0.122357683,0.147133501,-0.05666801,0,9.683020536,0.027027211,0.145097663,0.145329212,0.027070341,0.344116271,1.001595815,
Lars Nootbaar SLN,L,0.009620593,-0.012419178,0.117103818,0.141210199,-0.045672807,0,9.683009039,0.026953273,0.145023714,0.145201838,0.026986378,0.343898871,1.001228237,
Kerry Carpenter DET,L,0.002519306,-0.015004748,0.118280795,0.143840993,-0.089994936,0,9.683006605,0.02672468,0.144796105,0.141727322,0.026158282,0.335919427,0.978806173,
Isaac Paredes HOU,R,-0.002298357,-0.005594796,0.117888748,0.143552465,-0.045372946,0,9.68300858,0.026689201,0.144759938,0.143258498,0.026412383,0.339588893,0.98962807,
Cody Bellinger NYA,L,0.013276193,0.004173765,0.115811329,0.142994037,-0.038259157,0,9.682989504,0.026322418,0.144392146,0.144532767,0.026348053,0.343025742,1.000973883,
Wilyer Abreu BOS,L,0.007341317,0.010582524,0.110958084,0.13708982,-0.050900599,0,9.683019958,0.026305142,0.144375905,0.144856057,0.026392625,0.343811627,1.003325708,
Matt Wallner MIN,L,0.005430183,-0.013728382,0.106770099,0.1325811,-0.052941403,0,9.682991088,0.026173754,0.144243254,0.140341051,0.025465677,0.333243126,0.972947064,
Wyatt Langford TEX,R,0.022129004,0.000837189,0.115526258,0.144443234,-0.023913707,0,9.683019508,0.025993604,0.144061882,0.140365097,0.02532658,0.333499646,0.974338913,
George Springer TOR,R,0.01150934,-0.015861514,0.116812401,0.147396661,-0.100198728,0,9.682995064,0.02575604,0.143827195,0.141067526,0.025261849,0.335428103,0.980812606,
Joc Pederson TEX,L,-0.00112901,-0.007438017,0.110574143,0.139997246,-0.114992427,0,9.683003911,0.025670825,0.14373872,0.141026702,0.025186476,0.335431476,0.981132309,
Alejandro Kirk TOR,R,-0.018611292,-0.013049394,0.104446473,0.135962968,0.074977181,0.099039454,9.683005589,0.024967516,0.143037995,0.14245311,0.024865423,0.339614608,0.995910982,
Triston Casas BOS,L,-0.002884615,-0.002642276,0.103881766,0.135933048,-0.093333333,0,9.683007122,0.024838692,0.142901241,0.142136114,0.024705699,0.339020034,0.99464576,
Francisco Lindor NYN,B,0.022592038,0.011648785,0.114180223,0.150160531,0.046297089,0,9.682996831,0.024713145,0.142782168,0.141373781,0.024469377,0.337333432,0.99013611,
Michael Harris II ATL,L,0.022055327,0.030772748,0.099897119,0.13175583,0.016665524,0,9.682983673,0.024642921,0.142711249,0.145624513,0.025145974,0.347559028,1.020413698,
Jesse Winker NA,L,-0.006884211,-0.033115727,0.10348538,0.137777778,-0.090409357,0,9.683039583,0.024412268,0.142478472,0.142428826,0.024403762,0.340199417,0.999651552,
Bo Bichette NYN,R,0.002988114,0.030858949,0.108252143,0.14444661,0.004255651,0,9.683013066,0.024356213,0.142426085,0.139197538,0.023804101,0.332538113,0.977331773,
Oneil Cruz PIT,L,0.040579693,-0.002364009,0.109129865,0.146577788,0.014936317,0,9.683015346,0.02419686,0.14226476,0.141696078,0.024100136,0.338692693,0.99600265,
Jacob Wilson OAK,R,0.006678945,-0.001009981,0.099453422,0.135622624,0.04886288,0,9.683012394,0.023833851,0.141903959,0.137913365,0.0231636,0.330051783,0.971878207,
Brent Rooker OAK,R,0.003743059,-0.017746479,0.104050082,0.141992379,-0.108942842,0,9.683015746,0.023816332,0.14188623,0.138977785,0.023328135,0.332619145,0.979501575,
Kyle Manzardo CLE,L,0.002988816,0.002044764,0.101169816,0.139735184,-0.101171102,0,9.682992133,0.023531151,0.141602516,0.135417453,0.022503333,0.324409887,0.95632095,
Geraldo Perdomo ARI,B,0.0255258,-0.00427825,0.103919007,0.145242761,0.05,0,9.682988934,0.023253457,0.141323333,0.141712536,0.023317496,0.339814274,1.002753987,
Colt Keith DET,L,0.011540128,0.009452578,0.096492676,0.134877244,-0.045772643,0,9.68299116,0.023250984,0.141320447,0.139678345,0.022980815,0.334941326,0.988380295,
Alex Bregman CHN,R,-0.007082399,-0.004405466,0.10264124,0.145961656,0.016667347,0,9.683003453,0.022855036,0.14092463,0.139725934,0.022660633,0.33550771,0.991494063,
Jazz Chisholm Jr. NYA,L,0.033781634,-0.006801797,0.095031505,0.135533519,0.015116207,0,9.68300074,0.022787717,0.140857814,0.137841174,0.022299691,0.331056855,0.978583795,
Addison Barger TOR,L,0.004479329,-0.006686639,0.096752546,0.138478131,-0.025676453,0,9.68298112,0.022708143,0.140776984,0.136718213,0.022053439,0.328452197,0.971168786,
Steven Kwan CLE,L,0.024294392,0.018017139,0.104924612,0.150688795,-0.041579347,0,9.682990602,0.022630922,0.140701023,0.138490326,0.022275344,0.332795641,0.984287982,
Ian Happ CHN,B,0.005141388,-0.0189262,0.099980958,0.144187375,-0.050707417,0,9.682994703,0.022535639,0.140604704,0.142473031,0.022835088,0.342480129,1.013287796,
Wander Franco TBA,B,0.02423445,0.007416268,0.090191388,0.131818182,0.050023923,0,9.682685047,0.022236458,0.140319719,0.140000593,0.022185886,0.33686413,0.997725719,
Byron Buxton MIN,R,0.034395533,-0.011588442,0.099818205,0.148526165,-0.003333333,0,9.683002648,0.0218414,0.139910549,0.137904859,0.021528293,0.332295097,0.985664486,
Ryan O'Hearn PIT,L,-0.000429441,-0.009401604,0.092717211,0.139059214,-0.068377421,0,9.682996854,0.021669553,0.13974107,0.141998247,0.022019572,0.342357042,1.016152567,
Manny Machado SDN,R,2.54E-05,-0.015298287,0.094845256,0.143003551,-0.002173516,0,9.683020217,0.021555525,0.139625471,0.136594382,0.021087583,0.329462092,0.978291288,
Masataka Yoshida BOS,L,-0.003932656,-0.028225806,0.08980305,0.13611817,-0.11133418,0,9.683129419,0.021441568,0.139510507,0.138865472,0.021342432,0.335070584,0.995376437,
CJ Abrams WAS,L,0.04140933,-0.032189764,0.098324573,0.150098555,0.042595269,0,9.682985261,0.021290656,0.139360254,0.142234863,0.021729822,0.34338185,1.020627181,
JJ Wetherholt SLN,L,0.017780269,0,0.098804185,0.151096163,0.018750623,0,9.682998622,0.021252997,0.139320736,0.143166554,0.021839666,0.345680867,1.027604058,
Luis Garcia Jr. WAS,L,0.007847392,0.013930214,0.091394442,0.14052901,-0.031690639,0,9.682991637,0.0211366,0.139206132,0.135523953,0.02057751,0.327356735,0.973548733,
Jackson Chourio MIL,R,0.029623381,0.013682908,0.095580712,0.147120932,-0.048565364,0,9.682997325,0.021114444,0.139185566,0.136887175,0.020765778,0.330672867,0.983486853,
Luis Arraez SFN,L,0.006285804,-0.038340622,0.095194628,0.149302277,-0.008427237,0,9.683003062,0.020721984,0.138791387,0.138635378,0.020698691,0.335358613,0.998875941,
Jorge Polanco NYN,B,0.003553667,0.037414755,0.088645014,0.139089064,-0.086792692,0,9.682988187,0.020712719,0.138781441,0.136711985,0.020403859,0.33071781,0.985088376,
Jac Caglianone KCA,L,0.00586401,-0.002661533,0.085929419,0.135609979,-0.058588378,0,9.683013661,0.020594548,0.138664121,0.139321436,0.020692173,0.33716976,1.004740344,
Seiya Suzuki CHN,R,0.003273162,-0.022006561,0.088418878,0.141822532,-0.063633101,0,9.683020927,0.020262061,0.138333231,0.13787214,0.020194523,0.334049824,0.996666808,
Daylen Lile WAS,L,0.017384027,-0.003653104,0.084277857,0.135401722,-0.063005739,0,9.683032466,0.020229869,0.138300095,0.135176499,0.019772964,0.327556966,0.977414364,
Jesus Sanchez TOR,L,0.007480494,-0.006408564,0.084480068,0.136246276,-0.052224429,0,9.683004313,0.02015152,0.13822149,0.13719241,0.020001488,0.332535649,0.992554843,
Jung Hoo Lee SFN,L,0.014650206,0.017938553,0.084931009,0.138029533,-0.038505205,0,9.683023171,0.019997141,0.138067763,0.13714831,0.019863972,0.332606183,0.99334057,
Jarren Duran BOS,L,0.039457547,-0.003142227,0.08890484,0.146031583,-0.070156891,0,9.683022695,0.019787213,0.137855479,0.134322707,0.019280133,0.326000969,0.974373366,
Austin Riley ATL,R,0.001231045,-0.025536212,0.085928228,0.141574833,0.013889988,0,9.682994593,0.019726485,0.137795647,0.133229517,0.019072809,0.323416652,0.966863035,
Kyle Stowers MIA,L,0.006331996,-0.007822035,0.083953161,0.14113629,-0.049233438,0,9.683011035,0.019332383,0.137401486,0.13394139,0.018845548,0.325599809,0.974817623,
Brandon Lowe PIT,L,0.004746522,-0.028879206,0.08560481,0.146191936,0.013248055,0,9.683006693,0.019031145,0.137099726,0.138732553,0.019257801,0.337609531,1.011909779,
Dominic Canzone SEA,L,0.000707179,-0.013275769,0.07696311,0.132006735,-0.097780499,0,9.682955193,0.018948672,0.137019853,0.137391762,0.019000104,0.334439302,1.002714272,
Marcell Ozuna PIT,R,-0.011877293,0,0.079848197,0.137912713,-0.116659077,0,9.683008116,0.018816555,0.136885072,0.133308884,0.018324963,0.324659574,0.973874517,
Pete Crow-Armstrong CHN,L,0.032686176,0.071969862,0.077385892,0.134854772,0.016667395,0,9.682990223,0.018650642,0.136720499,0.134334963,0.018325221,0.327350864,0.982551728,
Will Smith LAN,R,-0.003417611,0.012114227,0.077469174,0.137613651,0.077829119,-0.055719588,9.68302223,0.018296575,0.136365376,0.13530143,0.018153822,0.330129023,0.99219783,
Gabriel Moreno ARI,R,0.002994878,0.021946986,0.076272974,0.13739078,0.074270865,0.028310725,9.683011474,0.018042513,0.136111748,0.13439237,0.017814598,0.328209973,0.98736789,
Mike Trout LAA,R,0.001204233,-0.025171625,0.079819794,0.143935927,-0.07083238,0,9.682995315,0.018022433,0.136090197,0.141793335,0.0187777,0.346312189,1.041907044,
Francisco Alvarez NYN,R,-0.002618192,-0.052681591,0.07103032,0.129170858,0.061682713,0.024990339,9.682991544,0.017871743,0.135941665,0.132749392,0.017452066,0.324394176,0.976517335,
Shea Langeliers OAK,R,0.003294812,-0.019542793,0.078657487,0.143656258,0.059639784,-0.058350071,9.683011911,0.017795962,0.135864574,0.137655799,0.018030582,0.336479385,1.013183896,
Brandon Marsh PHI,L,0.018115277,0.000663096,0.072290232,0.133231319,-0.034978322,0,9.683028395,0.017634948,0.135704177,0.137510796,0.017869721,0.336322612,1.013312922,
Nathan Lukes TOR,L,0.004972788,-0.003144527,0.07202177,0.135779077,-0.042066116,0,9.683048255,0.017238156,0.135304812,0.133594332,0.017020237,0.327217459,0.987358321,
Brett Baty NYN,L,0.003811946,0.005409738,0.069248656,0.131666909,-0.053766894,0,9.68300591,0.017093653,0.13516362,0.129918052,0.016430265,0.318377209,0.961190975,
Lawrence Butler OAK,L,0.022648342,-0.0008726,0.071324171,0.136158377,-0.029365183,0,9.682979319,0.01702466,0.135093375,0.132985545,0.016759029,0.325977237,0.984397232,
Sal Stewart CIN,R,0.009797874,0.003912964,0.070804013,0.136442581,-0.079630184,0,9.682970011,0.016866321,0.134934135,0.135603114,0.016949941,0.332587773,1.004957812,
Evan Carter TEX,L,0.02033515,-0.002520436,0.069046322,0.133583106,-0.000980926,0,9.682976863,0.016798372,0.134867596,0.132440341,0.016496047,0.324909336,0.982002684,
Trevor Larnach MIN,L,0.000159567,-0.017058201,0.072332657,0.141298174,-0.074048682,0,9.683022013,0.016636949,0.134706726,0.13436656,0.016594937,0.329829993,0.997474764,
Jeff McNeil OAK,L,-0.003824173,-0.011559806,0.068613896,0.134082268,0.010241963,0,9.683004002,0.016631002,0.134698549,0.133883814,0.016530408,0.328654012,0.993951417,
Jordan Westburg BAL,R,0.006996525,-0.012568761,0.070796193,0.140323312,0.004166793,0,9.682989244,0.016397566,0.134466341,0.133297899,0.01625508,0.327495294,0.991310528,
Willson Contreras BOS,R,-0.006786783,0.003817715,0.070742813,0.140861194,-0.08792767,0,9.683042409,0.016322883,0.134392138,0.135384576,0.016443422,0.332710943,1.00738465,
Trea Turner PHI,R,0.043650502,-0.012906361,0.074500486,0.149735393,0.04999892,0,9.683016563,0.016170639,0.134241152,0.131658622,0.015859548,0.323734827,0.980762007,
Jurickson Profar ATL,B,0.002505643,-0.034650113,0.072009029,0.145823928,-0.050011287,0,9.682641887,0.016044276,0.134113048,0.134511578,0.016091953,0.330921451,1.002971595,
Jackson Holliday BAL,L,0.013830592,-0.012385388,0.068519866,0.141333139,0.017707757,0,9.683017252,0.01575731,0.13382669,0.130460124,0.015360917,0.321281233,0.974843837,
Trent Grisham NYA,L,0.006557377,-0.01318927,0.070305514,0.146547442,0.016665425,0,9.682991292,0.015592035,0.133660177,0.134384335,0.015676511,0.331148463,1.005417905,
Josh Bell MIN,B,-0.016375144,-0.013635595,0.068891446,0.143664493,-0.091469122,0,9.683024517,0.015585565,0.133654611,0.130815513,0.015254496,0.322361762,0.978757953,
Chase DeLauter CLE,L,0.005769784,0,0.063129496,0.133033573,-0.00252518,0,9.68302782,0.015422959,0.133492816,0.144802405,0.016729601,0.357042288,1.084720582,
Adley Rutschman BAL,B,-0.001442863,-0.002718741,0.066963095,0.141651845,0.044324144,0.019999999,9.683013706,0.015364363,0.133435819,0.13447033,0.015483481,0.331635345,1.007752869,
Dylan Beavers BAL,L,0.012009846,-0.001493804,0.064029876,0.1361908,-0.047657444,0,9.683011554,0.015280792,0.133350436,0.130700747,0.014977161,0.322441168,0.980129881,
Mike Yastrzemski ATL,L,0.00714078,-0.007609347,0.063656195,0.137958115,-0.050002909,0,9.683025872,0.014996094,0.133066784,0.129975847,0.014647758,0.320992523,0.976771537,
Nathaniel Lowe CIN,L,-0.007109742,0.003973988,0.063585681,0.13814554,-0.089589202,0,9.682964774,0.014959413,0.133026251,0.135310147,0.015216247,0.334219276,1.017168757,
Mark Vientos NYN,R,-0.001195166,0.027407676,0.061877052,0.13619815,-0.101317517,0,9.6829408,0.014765372,0.132834939,0.129922634,0.014441652,0.321138462,0.978075764,
Luke Keaschall MIN,R,0.022530104,-0.000304498,0.064525952,0.143141869,0.011666436,0,9.682979972,0.014650131,0.132718499,0.127015359,0.01402059,0.314090945,0.957028297,
Carlos Correa HOU,R,-0.006278233,0.033792504,0.063378009,0.14106478,0.019959047,0,9.682980241,0.014601918,0.132669589,0.132696642,0.014604895,0.328200912,1.000203917,
Carter Jensen KCA,L,0.007244356,0.008305248,0.057171315,0.129515272,0.02125498,0.004339759,9.682974574,0.014347487,0.13241431,0.130903925,0.014183833,0.324077753,0.988593493,
Sal Frelick MIL,L,0.018767058,0.008935564,0.060472291,0.137474783,-0.041782366,0,9.682972984,0.014296522,0.132366263,0.132991656,0.014364068,0.329304553,1.004724713,
Zach Neto LAA,R,0.026213621,-0.013121019,0.06455659,0.146790789,0.05000196,0,9.682993578,0.014293536,0.132362744,0.128025366,0.013825153,0.317011938,0.967231132,
JJ Bleday CIN,L,0.003051488,0.013572666,0.058415997,0.13309715,-0.04722091,0,9.682976288,0.014264979,0.13233363,0.134601121,0.014509404,0.333333336,1.017134658,
Brice Turang MIL,L,0.029035162,-0.002859822,0.063019222,0.143844351,0.017742147,0,9.682999287,0.014239044,0.132308074,0.135799876,0.014614833,0.336333082,1.026391449,
Kyle Teel CHA,L,0.005537393,-0.030906815,0.063097671,0.145075603,0.035680425,0.005570662,9.682988897,0.014135336,0.13220445,0.131347426,0.014043702,0.325433591,0.993517437,
Jose Altuve HOU,R,0.003017776,-0.023483651,0.064626065,0.149079626,-0.005056274,0,9.683020553,0.0140892,0.132159634,0.130563172,0.013919006,0.323543863,0.987920192,
Moises Ballesteros CHN,L,0.003203615,0.000498753,0.054703062,0.126484692,-0.096717079,0.000612245,9.682910974,0.014055199,0.132126453,0.136155162,0.014483761,0.337442626,1.030491318,
TJ Friedl CIN,L,0.01923645,-0.006453812,0.064458584,0.149437564,-0.002808772,0,9.683012295,0.014018768,0.132087284,0.129232822,0.013715816,0.320335509,0.978389575,
Pavin Smith ARI,L,-0.00311731,0.004444444,0.057253219,0.13683834,-0.096148784,0,9.683036936,0.013598192,0.131666653,0.130947009,0.013523869,0.325102337,0.994534343,
Gleyber Torres DET,R,-0.0039863,-0.027152507,0.060993245,0.145847208,0.016667301,0,9.682978673,0.013591866,0.131661527,0.130258583,0.013447035,0.323398849,0.989344317,
J.P. Crawford SEA,L,0.003509456,-0.049231678,0.05465721,0.134172577,0.049998818,0,9.683017529,0.01323936,0.131308455,0.132853878,0.01339518,0.330286052,1.011769406,
Matt Chapman SFN,R,0.008071531,0.005960897,0.056709585,0.139637577,0.016666667,0,9.683019697,0.01319922,0.131268527,0.128890798,0.012960136,0.32048089,0.981886529,
Daniel Vogelbach NA,L,-0.011538462,0,0.052884615,0.133653846,-0.116682692,0,9.680766161,0.012875287,0.130859739,0.132073684,0.012994727,0.328963644,1.009276689,
Bryan Reynolds PIT,B,0.005823133,-0.020875566,0.056364749,0.144563443,-0.053623011,0,9.683001886,0.012672056,0.130742776,0.130867487,0.012684143,0.326049712,1.000953868,
Randy Arozarena SEA,R,0.009405426,-0.044994691,0.054419132,0.139644579,-0.051376312,0,9.682964555,0.012665601,0.130737075,0.131218199,0.012712212,0.326930721,1.003680084,
Jake Cronenworth SDN,L,0.007051048,-0.019989253,0.051853842,0.135217625,0.010740462,0,9.682984829,0.012463272,0.130532433,0.129101151,0.012326613,0.321911126,0.989035044,
Khalil Lee NA,L,0.009473684,-0.068421053,0.052631579,0.131578947,0.016842105,0,9.677419355,0.012820513,0.130769231,0.131157488,0.012858577,0.326397212,1.002969023,
Jasson Dominguez NYA,B,0.024042793,-0.013795045,0.050957207,0.133502252,-0.044881757,0,9.683042107,0.012403169,0.130473118,0.130758939,0.01243034,0.326115844,1.00219065,
Kazuma Okamoto TOR,R,0.002061287,0,0.049261464,0.129420194,-0.011666667,0,9.682970673,0.012370345,0.13043808,0.131087819,0.012431964,0.326983699,1.004981203,
Jared Young NYN,L,0.004512195,-0.01300813,0.05,0.131300813,-0.05,0,9.682692618,0.01237912,0.130433659,0.131833492,0.012511975,0.328838671,1.010732144,
Owen Caissie MIA,L,0.00947171,0,0.045373554,0.122710222,-0.055557987,0,9.68303791,0.012017472,0.130089233,0.124652763,0.011515258,0.311349157,0.958209686,
Anthony Santander TOR,B,-0.003141537,-0.015824916,0.051154977,0.140739185,-0.095829483,0,9.683074084,0.011812661,0.129881086,0.128601795,0.01169631,0.321474074,0.990150287,
Agustin Ramirez MIA,R,0.008889388,-0.098442093,0.050929257,0.141351918,-0.014734712,0.016979412,9.682986402,0.011709835,0.12977998,0.125405101,0.011315097,0.313604598,0.966290031,
Taylor Ward BAL,R,-0.002437093,-0.011639098,0.051869674,0.145162907,-0.050001003,0,9.682984662,0.011613185,0.129682067,0.130798517,0.011713165,0.327216,1.008609131,
Will Wagner SDN,L,0.003581749,-0.026369427,0.045247148,0.131026616,-0.036676806,0,9.682787367,0.011220447,0.12928972,0.128299738,0.011134531,0.321464526,0.992342916,
Giancarlo Stanton NYA,R,-0.015085916,-0.020833333,0.045434636,0.136809299,-0.11553403,0,9.682898096,0.010793684,0.128863858,0.125629325,0.010522758,0.315289359,0.974899613,
